Wavelength,PCA SOIL1,PCA SOIL2,PCA SOIL3
880,0.624660193920136,0.285935550928116,0.574237823486328
881,0.625252604484558,0.286462604999542,0.574379622936249
882,0.625877797603607,0.286972641944885,0.574552178382874
883,0.626483500003815,0.287480652332306,0.574740529060364
884,0.627078831195831,0.287996143102646,0.574951410293579
885,0.627709627151489,0.288518249988556,0.575199842453003
886,0.628298878669739,0.289032161235809,0.575418770313263
887,0.628908932209015,0.289534747600555,0.575614511966705
888,0.629557430744171,0.290044844150543,0.575805425643921
889,0.630212903022766,0.290589302778244,0.576011538505554
890,0.630874752998352,0.291128069162369,0.57623428106308
891,0.63151890039444,0.291652143001556,0.576481461524963
892,0.632149636745453,0.292158007621765,0.576719105243683
893,0.632798492908478,0.292651742696762,0.5768963098526
894,0.633474707603455,0.293186634778976,0.57712721824646
895,0.634119153022766,0.293718636035919,0.577386796474457
896,0.634751856327057,0.294242262840271,0.577654421329498
897,0.635457932949066,0.294791549444199,0.577926516532898
898,0.636137127876282,0.295310318470001,0.578160226345062
899,0.636828362941742,0.295821189880371,0.578426659107208
900,0.637531578540802,0.296353399753571,0.578726768493652
901,0.638197779655457,0.296922117471695,0.578985571861267
902,0.638823747634888,0.297437280416489,0.579220592975616
903,0.639423668384552,0.297946602106094,0.579475402832031
904,0.640048742294312,0.298471033573151,0.579745054244995
905,0.640765905380249,0.298988044261932,0.579979002475739
906,0.641508281230927,0.299525290727615,0.580217838287354
907,0.642216563224792,0.300079673528671,0.580489277839661
908,0.642886281013489,0.300626546144485,0.5807785987854
909,0.643564879894257,0.301136821508408,0.581034004688263
910,0.64424204826355,0.301695555448532,0.581248342990875
911,0.644919395446777,0.302222788333893,0.581488728523254
912,0.645619511604309,0.302721261978149,0.581771612167358
913,0.646375238895416,0.303283542394638,0.582059144973755
914,0.647145390510559,0.303853660821915,0.582397818565369
915,0.647873401641846,0.304418087005615,0.582752406597137
916,0.648576855659485,0.304962456226349,0.583072781562805
917,0.64933317899704,0.305478811264038,0.583328485488892
918,0.650089144706726,0.306034624576569,0.583655297756195
919,0.650836646556854,0.306590914726257,0.584026634693146
920,0.651587724685669,0.307148069143295,0.584396541118622
921,0.65236634016037,0.307737976312637,0.584728181362152
922,0.653185367584229,0.308259546756744,0.585029363632202
923,0.65394651889801,0.3088159263134,0.585374772548676
924,0.654653787612915,0.309405088424683,0.585736274719238
925,0.655402541160584,0.309939831495285,0.586026310920715
926,0.656215667724609,0.310505867004395,0.586397469043732
927,0.657035946846008,0.311051487922668,0.586817443370819
928,0.657838046550751,0.311576128005981,0.587207674980164
929,0.658630311489105,0.312123715877533,0.587509870529175
930,0.659419059753418,0.312704920768738,0.587907373905182
931,0.660244047641754,0.313307523727417,0.588287830352783
932,0.661077380180359,0.313875526189804,0.588632702827454
933,0.661860406398773,0.314363032579422,0.588997006416321
934,0.662630081176758,0.314904063940048,0.589378952980042
935,0.663381516933441,0.315458565950394,0.589725017547607
936,0.664105176925659,0.316006660461426,0.590045571327209
937,0.664805054664612,0.316556006669998,0.590376853942871
938,0.665549099445343,0.317157179117203,0.590668320655823
939,0.666309237480164,0.317740142345428,0.591019213199615
940,0.667089223861694,0.318287521600723,0.591380476951599
941,0.66789174079895,0.31881645321846,0.591669321060181
942,0.668650031089783,0.319344937801361,0.591996073722839
943,0.669388294219971,0.31988787651062,0.59228378534317
944,0.670144498348236,0.320446193218231,0.592585027217865
945,0.670941591262817,0.321012705564499,0.592958986759186
946,0.67174506187439,0.32157889008522,0.593301832675934
947,0.672478258609772,0.322153866291046,0.593603551387787
948,0.673240542411804,0.322707444429398,0.593993961811066
949,0.674095332622528,0.323240846395493,0.594515264034271
950,0.674846351146698,0.323872864246368,0.594866573810577
951,0.675628244876862,0.324429005384445,0.595131397247314
952,0.676407933235168,0.324954122304916,0.595476925373077
953,0.6771599650383,0.325517416000366,0.595935225486755
954,0.677968561649323,0.326094835996628,0.596223175525665
955,0.678821086883545,0.326698154211044,0.596462428569794
956,0.679589986801147,0.327280849218369,0.596726655960083
957,0.680288672447205,0.327819645404816,0.597043335437775
958,0.681163907051086,0.328349769115448,0.597372233867645
959,0.681943833827972,0.328901410102844,0.597547233104706
960,0.682669878005981,0.329500317573547,0.597805678844452
961,0.683416962623596,0.330092757940292,0.598208963871002
962,0.684220194816589,0.3305703997612,0.598528981208801
963,0.685096144676209,0.331184327602386,0.598836421966553
964,0.685932397842407,0.331828117370605,0.599220037460327
965,0.686737537384033,0.332422405481339,0.599656283855438
966,0.687617123126984,0.332972019910812,0.600036561489105
967,0.688431680202484,0.333516359329224,0.600439250469208
968,0.689262092113495,0.334075182676315,0.600883007049561
969,0.690142631530762,0.334668904542923,0.601370513439178
970,0.691053748130798,0.335302859544754,0.601886570453644
971,0.691960692405701,0.335916608572006,0.602374136447906
972,0.692915081977844,0.336531668901443,0.60297030210495
973,0.693875372409821,0.337138056755066,0.603593707084656
974,0.694771587848663,0.337721765041351,0.604088008403778
975,0.695614695549011,0.33832648396492,0.604451954364777
976,0.696479797363281,0.338845133781433,0.604899346828461
977,0.697377979755402,0.339419454336166,0.605471551418304
978,0.698281109333038,0.340118557214737,0.606070458889008
979,0.699135839939117,0.340629309415817,0.60646653175354
980,0.69996565580368,0.34117665886879,0.606842041015625
981,0.700812160968781,0.341735422611237,0.607169091701508
982,0.701686680316925,0.342308968305588,0.607483267784119
983,0.702547371387482,0.343026697635651,0.607976675033569
984,0.703387439250946,0.343642383813858,0.608404636383057
985,0.704309225082397,0.344219505786896,0.608906149864197
986,0.705255329608917,0.344816118478775,0.609436333179474
987,0.706035554409027,0.345414370298386,0.609751522541046
988,0.706977963447571,0.345991045236588,0.610239267349243
989,0.70784854888916,0.346563071012497,0.610778450965881
990,0.708646714687347,0.347156673669815,0.611207246780396
991,0.709542572498322,0.347777873277664,0.611477196216583
992,0.710419237613678,0.348319351673126,0.61197555065155
993,0.711307883262634,0.348961383104324,0.612440764904022
994,0.712262570858002,0.34967628121376,0.612791955471039
995,0.71327418088913,0.350329369306564,0.613086938858032
996,0.714131891727448,0.350821614265442,0.613444209098816
997,0.714906096458435,0.351327389478683,0.613966286182404
998,0.715720593929291,0.35190549492836,0.614406168460846
999,0.716643571853638,0.352539032697678,0.614682376384735
1000,0.717595338821411,0.353155612945557,0.615205347537994
1001,0.714576840400696,0.350925087928772,0.613808751106262
1002,0.715172469615936,0.351439595222473,0.614094316959381
1003,0.715793609619141,0.351950377225876,0.614360749721527
1004,0.716416716575623,0.35245618224144,0.614606618881226
1005,0.717037916183472,0.352977931499481,0.614833891391754
1006,0.717678189277649,0.353524684906006,0.615070819854736
1007,0.718311965465546,0.354062765836716,0.615326464176178
1008,0.718944549560547,0.354597359895706,0.615585327148438
1009,0.719563603401184,0.355133563280106,0.61583411693573
1010,0.720183908939362,0.355676621198654,0.616105675697327
1011,0.720786333084106,0.356196373701096,0.616366863250732
1012,0.721355438232422,0.356696724891663,0.616599142551422
1013,0.721946954727173,0.357237726449966,0.61686509847641
1014,0.722580313682556,0.357746154069901,0.617155253887177
1015,0.723222315311432,0.358270227909088,0.61742639541626
1016,0.723842918872833,0.358827531337738,0.617715835571289
1017,0.724442303180695,0.3593410551548,0.618000090122223
1018,0.724997341632843,0.35980013012886,0.618237674236298
1019,0.725540518760681,0.360288143157959,0.618467569351196
1020,0.726135551929474,0.360812544822693,0.618711948394775
1021,0.726744472980499,0.361320585012436,0.618924915790558
1022,0.727332949638367,0.361839920282364,0.619125366210938
1023,0.727937459945679,0.362406969070435,0.619319140911102
1024,0.728515267372131,0.362936675548553,0.619532346725464
1025,0.729043066501617,0.363438665866852,0.619722008705139
1026,0.729612648487091,0.363949179649353,0.619923532009125
1027,0.730195283889771,0.364458471536636,0.620144724845886
1028,0.730775713920593,0.364974558353424,0.620371878147125
1029,0.731367886066437,0.365474998950958,0.620613038539886
1030,0.731958746910095,0.365986466407776,0.620863795280457
1031,0.732540547847748,0.36652210354805,0.621085226535797
1032,0.733125150203705,0.367030888795853,0.621320188045502
1033,0.733675122261047,0.367522954940796,0.621527373790741
1034,0.734200179576874,0.36801940202713,0.621685862541199
1035,0.734696626663208,0.368490725755692,0.621847331523895
1036,0.735186398029327,0.368968099355698,0.622004687786102
1037,0.735710501670837,0.369485080242157,0.622148334980011
1038,0.736247003078461,0.369984835386276,0.62232917547226
1039,0.736767411231995,0.370471924543381,0.622516453266144
1040,0.737288177013397,0.37095582485199,0.622753620147705
1041,0.737794578075409,0.371445655822754,0.622939884662628
1042,0.738279283046722,0.371928751468658,0.623119413852692
1043,0.738786220550537,0.372390002012253,0.623259127140045
1044,0.739286661148071,0.372884631156921,0.623407423496246
1045,0.739822804927826,0.373382210731506,0.623577415943146
1046,0.740337252616882,0.373848736286163,0.623705685138702
1047,0.740836381912231,0.374354898929596,0.62385630607605
1048,0.741357147693634,0.37486732006073,0.624013125896454
1049,0.741831600666046,0.375337362289429,0.624165892601013
1050,0.742314279079437,0.375802636146545,0.624365270137787
1051,0.742826163768768,0.376272767782211,0.624565303325653
1052,0.743326783180237,0.376744896173477,0.624739408493042
1053,0.74385792016983,0.377238363027573,0.624916076660156
1054,0.744386970996857,0.377747595310211,0.62509161233902
1055,0.744928896427155,0.37830001115799,0.625261008739471
1056,0.745457589626312,0.378820985555649,0.625434517860413
1057,0.745984852313995,0.379342794418335,0.625625431537628
1058,0.746512711048126,0.379852324724197,0.625764548778534
1059,0.747019469738007,0.380328565835953,0.625893890857697
1060,0.747536361217499,0.380808174610138,0.626077353954315
1061,0.748049318790436,0.38129124045372,0.626235723495483
1062,0.748533606529236,0.381767362356186,0.62642103433609
1063,0.749030768871307,0.382257103919983,0.626647174358368
1064,0.749561786651611,0.382733821868896,0.626829564571381
1065,0.750067830085754,0.383221596479416,0.627002596855164
1066,0.750557422637939,0.383728563785553,0.627202093601227
1067,0.751090705394745,0.384244680404663,0.627402603626251
1068,0.751634001731873,0.384784191846848,0.627583742141724
1069,0.75215095281601,0.385307610034943,0.627782642841339
1070,0.752680897712708,0.385812312364578,0.628030717372894
1071,0.753211438655853,0.386323511600494,0.628268778324127
1072,0.753736615180969,0.386832118034363,0.628520667552948
1073,0.754238247871399,0.387338370084763,0.628754734992981
1074,0.754782974720001,0.387853503227234,0.628977656364441
1075,0.755353212356567,0.388383716344833,0.629171371459961
1076,0.755927264690399,0.388906717300415,0.629352211952209
1077,0.756502032279968,0.389430373907089,0.629580914974213
1078,0.757043480873108,0.389983534812927,0.629826366901398
1079,0.757574021816254,0.390517085790634,0.630048155784607
1080,0.758103907108307,0.391019582748413,0.630265891551971
1081,0.758630156517029,0.391534954309464,0.630468368530273
1082,0.759172201156616,0.392036229372025,0.630674064159393
1083,0.759717345237732,0.392523497343063,0.630900800228119
1084,0.760258257389069,0.393038898706436,0.63114857673645
1085,0.760774075984955,0.393567830324173,0.631402730941772
1086,0.761281549930573,0.394091874361038,0.631642282009125
1087,0.761801421642303,0.394629210233688,0.631878674030304
1088,0.762308716773987,0.395156055688858,0.632097125053406
1089,0.762799739837646,0.395683258771896,0.63228851556778
1090,0.763311386108398,0.396206259727478,0.63248884677887
1091,0.763840615749359,0.396739333868027,0.632709383964539
1092,0.764350235462189,0.397256821393967,0.632905542850494
1093,0.764901578426361,0.397786915302277,0.633123219013214
1094,0.765464782714844,0.398321986198425,0.633350491523743
1095,0.765984714031219,0.398828476667404,0.633566617965698
1096,0.766508162021637,0.399346619844437,0.633792102336884
1097,0.767005264759064,0.399863243103027,0.634016454219818
1098,0.767486572265625,0.40036004781723,0.634223103523254
1099,0.767997562885284,0.40087753534317,0.634445011615753
1100,0.76848828792572,0.401372909545898,0.634675979614258
1101,0.768997848033905,0.401879787445068,0.634879648685455
1102,0.769523680210114,0.402425736188889,0.635113000869751
1103,0.770005822181702,0.402938544750214,0.635316729545593
1104,0.770488679409027,0.403460949659348,0.635482549667358
1105,0.770970225334167,0.403972983360291,0.635688543319702
1106,0.771442592144012,0.404476642608643,0.635923385620117
1107,0.771901249885559,0.404953747987747,0.636130392551422
1108,0.772380292415619,0.40546703338623,0.636333763599396
1109,0.772855401039124,0.405968010425568,0.636582136154175
1110,0.773313283920288,0.406455725431442,0.636801362037659
1111,0.773768782615662,0.406950265169144,0.637005925178528
1112,0.77422571182251,0.407425940036774,0.637237429618835
1113,0.774695336818695,0.407919764518738,0.637465000152588
1114,0.775203347206116,0.408440917730331,0.637680172920227
1115,0.775709867477417,0.408959090709686,0.637891113758087
1116,0.776214420795441,0.409478783607483,0.638100743293762
1117,0.776707053184509,0.409983187913895,0.63832551240921
1118,0.777167856693268,0.41047814488411,0.638555347919464
1119,0.777632474899292,0.410992622375488,0.638789772987366
1120,0.778095066547394,0.411517560482025,0.639042735099792
1121,0.778553366661072,0.412039935588837,0.639270305633545
1122,0.77901965379715,0.412585943937302,0.639469146728516
1123,0.779471457004547,0.413102120161057,0.639674603939056
1124,0.779917120933533,0.413605213165283,0.639876127243042
1125,0.780349791049957,0.414096742868423,0.640072762966156
1126,0.780764400959015,0.414584636688232,0.640279412269592
1127,0.781174600124359,0.415066123008728,0.640509128570557
1128,0.781594812870026,0.415576994419098,0.640736222267151
1129,0.78200364112854,0.416086703538895,0.640946686267853
1130,0.782430529594421,0.416604369878769,0.641149520874023
1131,0.782872021198273,0.417116850614548,0.641333043575287
1132,0.783259332180023,0.417598694562912,0.641524434089661
1133,0.783625841140747,0.418109953403473,0.641735196113586
1134,0.78400582075119,0.418616026639938,0.64194643497467
1135,0.784371018409729,0.419116526842117,0.642160773277283
1136,0.784740626811981,0.419642865657806,0.642371773719788
1137,0.785124361515045,0.42014616727829,0.64257138967514
1138,0.785492658615112,0.420652359724045,0.642743289470673
1139,0.785834908485413,0.42116117477417,0.642911672592163
1140,0.786196827888489,0.421656757593155,0.643090546131134
1141,0.786565721035004,0.422136902809143,0.643272042274475
1142,0.786955177783966,0.422640323638916,0.643437206745148
1143,0.787319779396057,0.423138409852982,0.643605411052704
1144,0.787698864936829,0.423623830080032,0.643781721591949
1145,0.788068830966949,0.424118340015411,0.64393824338913
1146,0.78838974237442,0.424591928720474,0.64409327507019
1147,0.788726031780243,0.425065279006958,0.644268095493317
1148,0.789073169231415,0.425554126501083,0.644432842731476
1149,0.789408385753632,0.426038235425949,0.644583225250244
1150,0.789759755134583,0.426529943943024,0.644730806350708
1151,0.790121674537659,0.4270199239254,0.644873440265656
1152,0.790466070175171,0.427491635084152,0.645016849040985
1153,0.790819108486176,0.427977472543716,0.64518266916275
1154,0.791166961193085,0.428473502397537,0.645364761352539
1155,0.791493713855743,0.428947627544403,0.645545065402985
1156,0.7918341755867,0.429423302412033,0.645737171173096
1157,0.792197823524475,0.429908156394959,0.645922124385834
1158,0.792581617832184,0.430397152900696,0.646084904670715
1159,0.792965650558472,0.430879026651382,0.646279573440552
1160,0.793367385864258,0.431363523006439,0.646489679813385
1161,0.793772161006927,0.431852698326111,0.646702587604523
1162,0.794175446033478,0.432338267564774,0.646924436092377
1163,0.794562816619873,0.43283474445343,0.647148966789246
1164,0.794974267482758,0.433347791433334,0.647361993789673
1165,0.795392632484436,0.433871060609818,0.647570788860321
1166,0.795796871185303,0.434388369321823,0.647789835929871
1167,0.796195566654205,0.434899538755417,0.648006975650787
1168,0.796586215496063,0.435400724411011,0.648220777511597
1169,0.79697573184967,0.435889035463333,0.648447036743164
1170,0.797373414039612,0.436384260654449,0.648674011230469
1171,0.797765612602234,0.436874359846115,0.648911893367767
1172,0.798161387443542,0.437370330095291,0.649144470691681
1173,0.798550069332123,0.437872558832169,0.649342954158783
1174,0.798947393894196,0.438371032476425,0.649554073810577
1175,0.799348175525665,0.438872188329697,0.649755716323853
1176,0.799757182598114,0.439371228218079,0.649968802928925
1177,0.800172448158264,0.439865440130234,0.650189220905304
1178,0.800595104694366,0.440366595983505,0.650418162345886
1179,0.801031053066254,0.440870523452759,0.650656163692474
1180,0.801444053649902,0.441371262073517,0.650886118412018
1181,0.80186140537262,0.441881239414215,0.651120960712433
1182,0.802289187908173,0.442394018173218,0.651364982128143
1183,0.802705526351929,0.442918002605438,0.651607155799866
1184,0.803104341030121,0.443430870771408,0.651820600032806
1185,0.803507566452026,0.443933576345444,0.652019381523132
1186,0.803910434246063,0.444434076547623,0.652233779430389
1187,0.804296970367432,0.444923907518387,0.652447819709778
1188,0.804704666137695,0.445424616336823,0.652672171592712
1189,0.80513471364975,0.445936292409897,0.65290242433548
1190,0.805540442466736,0.446450173854828,0.653099894523621
1191,0.805947184562683,0.446963876485825,0.653281509876251
1192,0.806340277194977,0.44745996594429,0.653451979160309
1193,0.806713104248047,0.44795286655426,0.653623759746552
1194,0.807050168514252,0.448438227176666,0.653784811496735
1195,0.807411432266235,0.448924243450165,0.653964579105377
1196,0.807763576507568,0.449398130178452,0.654145836830139
1197,0.808134496212006,0.449887990951538,0.654336452484131
1198,0.808518707752228,0.450386673212051,0.654541194438934
1199,0.808902978897095,0.450874865055084,0.654745221138
1200,0.809296548366547,0.451376855373383,0.654940009117126
1201,0.809690237045288,0.451885163784027,0.655141711235046
1202,0.810082912445068,0.452375113964081,0.655343353748322
1203,0.81048858165741,0.452870577573776,0.655544936656952
1204,0.810884237289429,0.453376203775406,0.655762434005737
1205,0.811270773410797,0.453876793384552,0.655964493751526
1206,0.811654150485992,0.454377323389053,0.656148672103882
1207,0.812033653259277,0.454873710870743,0.656333923339844
1208,0.812426567077637,0.455360740423203,0.656494379043579
1209,0.812800824642181,0.455851912498474,0.656650006771088
1210,0.813149690628052,0.456347197294235,0.656797289848328
1211,0.813479781150818,0.456825405359268,0.65693610906601
1212,0.813792288303375,0.457285940647125,0.657058715820313
1213,0.814082860946655,0.457727670669556,0.657166123390198
1214,0.814353764057159,0.458163678646088,0.657254040241241
1215,0.814612746238709,0.458587408065796,0.657333433628082
1216,0.814846873283386,0.459003567695618,0.657386004924774
1217,0.815039396286011,0.459417343139648,0.65741378068924
1218,0.815230965614319,0.45980978012085,0.657440900802612
1219,0.815415978431702,0.460185140371323,0.65745621919632
1220,0.815581560134888,0.46054607629776,0.657441914081573
1221,0.81572288274765,0.460898548364639,0.657442331314087
1222,0.815868139266968,0.46124804019928,0.657434403896332
1223,0.815993130207062,0.461602985858917,0.657404720783234
1224,0.81610769033432,0.461955428123474,0.657375752925873
1225,0.816221594810486,0.462310552597046,0.657337605953217
1226,0.816337466239929,0.462681144475937,0.65728896856308
1227,0.816452980041504,0.463044881820679,0.657257318496704
1228,0.816569745540619,0.46340736746788,0.657234191894531
1229,0.816697180271149,0.463788568973541,0.657212674617767
1230,0.816828966140747,0.464161813259125,0.657203674316406
1231,0.816959857940674,0.464521199464798,0.657201528549194
1232,0.817099153995514,0.464897602796555,0.657202184200287
1233,0.817245602607727,0.465277165174484,0.657219767570496
1234,0.817391633987427,0.46564844250679,0.657258212566376
1235,0.817554593086243,0.466032475233078,0.657292604446411
1236,0.817732870578766,0.466440677642822,0.657343864440918
1237,0.817911207675934,0.466834962368011,0.657380163669586
1238,0.818110227584839,0.467224150896072,0.657408833503723
1239,0.818294286727905,0.467621237039566,0.657435953617096
1240,0.818454921245575,0.46801170706749,0.657447457313538
1241,0.81864994764328,0.468413978815079,0.657475829124451
1242,0.818852543830872,0.468825876712799,0.657506048679352
1243,0.819066643714905,0.469244450330734,0.657552421092987
1244,0.819310784339905,0.469656854867935,0.657613158226013
1245,0.819566011428833,0.470069348812103,0.657674431800842
1246,0.819810092449188,0.470465332269669,0.657745480537415
1247,0.820047557353973,0.47086238861084,0.657803118228912
1248,0.820281982421875,0.471282303333282,0.657851934432983
1249,0.820517420768738,0.471696734428406,0.657920002937317
1250,0.820763230323792,0.472119390964508,0.657985031604767
1251,0.821005165576935,0.472544699907303,0.658061802387238
1252,0.821249067783356,0.472950249910355,0.658147573471069
1253,0.821491479873657,0.473358035087585,0.658222496509552
1254,0.82173216342926,0.473777621984482,0.658293306827545
1255,0.821966528892517,0.474208295345306,0.658356606960297
1256,0.822208881378174,0.474628329277039,0.658427119255066
1257,0.82246607542038,0.475059449672699,0.658496379852295
1258,0.822702825069427,0.475474625825882,0.658565998077393
1259,0.822928130626678,0.475870698690414,0.658636391162872
1260,0.823159515857697,0.476275533437729,0.658713400363922
1261,0.823383271694183,0.476675361394882,0.658795297145844
1262,0.823600053787231,0.477082490921021,0.658867657184601
1263,0.823817729949951,0.477499157190323,0.658941388130188
1264,0.824037611484528,0.477908462285995,0.659019649028778
1265,0.824247181415558,0.478309810161591,0.659084677696228
1266,0.824454188346863,0.478701233863831,0.659143209457397
1267,0.824659824371338,0.479090958833694,0.659195482730865
1268,0.824878573417664,0.479497402906418,0.659237205982208
1269,0.825085163116455,0.479910731315613,0.659273505210876
1270,0.825269162654877,0.480326741933823,0.659303247928619
1271,0.825472414493561,0.480729222297668,0.659329295158386
1272,0.825656652450562,0.481113582849503,0.659351706504822
1273,0.825819730758667,0.481505513191223,0.659357070922852
1274,0.825997650623322,0.481891810894012,0.659347295761108
1275,0.826162934303284,0.482280313968658,0.659347832202911
1276,0.826314568519592,0.482681334018707,0.659360885620117
1277,0.826467394828796,0.483067125082016,0.659348428249359
1278,0.826618731021881,0.483442276716232,0.65932959318161
1279,0.826773345470428,0.483821719884872,0.659298062324524
1280,0.826929569244385,0.484198808670044,0.659240126609802
1281,0.827074289321899,0.484569877386093,0.659183740615845
1282,0.827220976352692,0.484938591718674,0.65912538766861
1283,0.827349781990051,0.485306888818741,0.659062266349792
1284,0.827456772327423,0.48566946387291,0.658990323543549
1285,0.827572286128998,0.486036449670792,0.658918917179108
1286,0.827687442302704,0.486401289701462,0.65884268283844
1287,0.827804028987885,0.486778855323792,0.65876704454422
1288,0.827919840812683,0.487167954444885,0.658688604831696
1289,0.828031420707703,0.48754957318306,0.658608257770538
1290,0.828157067298889,0.487938761711121,0.65853750705719
1291,0.828265309333801,0.488321512937546,0.658452928066254
1292,0.828391432762146,0.488693952560425,0.658390641212463
1293,0.828551590442657,0.489071220159531,0.658344924449921
1294,0.828709661960602,0.489445418119431,0.658293962478638
1295,0.828872442245483,0.489821761846542,0.658261120319366
1296,0.82903927564621,0.490198880434036,0.658223032951355
1297,0.829200148582459,0.490566253662109,0.658181488513947
1298,0.82936018705368,0.490949809551239,0.658149719238281
1299,0.829512715339661,0.491344630718231,0.658114850521088
1300,0.829679548740387,0.491730034351349,0.658111274242401
1301,0.829850614070892,0.492118418216705,0.658123850822449
1302,0.830022394657135,0.492511034011841,0.65814334154129
1303,0.830198764801025,0.492889851331711,0.658194124698639
1304,0.830388426780701,0.493290781974792,0.658231616020203
1305,0.830572664737701,0.493709802627563,0.658269166946411
1306,0.830772817134857,0.494114279747009,0.658302366733551
1307,0.83099490404129,0.494523406028748,0.65833854675293
1308,0.831212937831879,0.494926303625107,0.658366620540619
1309,0.83144336938858,0.495317995548248,0.658369779586792
1310,0.831667065620422,0.49571505188942,0.658407807350159
1311,0.831881523132324,0.49610647559166,0.65845912694931
1312,0.832102298736572,0.496502131223679,0.658514559268951
1313,0.832328796386719,0.49689981341362,0.658592045307159
1314,0.832543015480042,0.497296422719955,0.658674657344818
1315,0.832761526107788,0.497684091329575,0.658734679222107
1316,0.832989156246185,0.498082429170609,0.658783078193665
1317,0.833168923854828,0.498469203710556,0.658831119537354
1318,0.833347499370575,0.498854130506516,0.658877909183502
1319,0.833538591861725,0.499250203371048,0.65892493724823
1320,0.833720624446869,0.499637305736542,0.658967852592468
1321,0.83392721414566,0.500024020671844,0.659012615680695
1322,0.834135413169861,0.500405550003052,0.659045159816742
1323,0.834330081939697,0.500781238079071,0.659075498580933
1324,0.834519565105438,0.501142859458923,0.659098386764526
1325,0.834695279598236,0.501521587371826,0.659132182598114
1326,0.834856629371643,0.501906335353851,0.659165859222412
1327,0.835027039051056,0.502284109592438,0.659200310707092
1328,0.835185825824738,0.502663671970367,0.659246504306793
1329,0.835351467132568,0.503040432929993,0.65927666425705
1330,0.835529506206512,0.503408551216125,0.659294724464417
1331,0.835693955421448,0.503780066967011,0.659317791461945
1332,0.835855841636658,0.504156410694122,0.659343779087067
1333,0.836009621620178,0.504533588886261,0.659359753131866
1334,0.836152195930481,0.504907488822937,0.659373581409454
1335,0.836299598217011,0.505285441875458,0.659382939338684
1336,0.836446464061737,0.505673706531525,0.659387230873108
1337,0.836585462093353,0.506045997142792,0.659380912780762
1338,0.836714088916779,0.50640869140625,0.659366965293884
1339,0.836854100227356,0.506776332855225,0.659347712993622
1340,0.8369961977005,0.507135629653931,0.659313380718231
1341,0.837132453918457,0.507498800754547,0.659286618232727
1342,0.837276935577393,0.50787752866745,0.659253656864166
1343,0.83743417263031,0.508236110210419,0.659233927726746
1344,0.837590932846069,0.508590519428253,0.659216344356537
1345,0.837766289710999,0.508956074714661,0.659178674221039
1346,0.837958157062531,0.509314835071564,0.659131050109863
1347,0.838162004947662,0.509672105312347,0.659087121486664
1348,0.838375747203827,0.510024845600128,0.659041166305542
1349,0.838585317134857,0.510373115539551,0.658978164196014
1350,0.838840007781982,0.510721683502197,0.658940851688385
1351,0.83911806344986,0.511067271232605,0.65891432762146
1352,0.839422047138214,0.511416256427765,0.658899009227753
1353,0.839774310588837,0.51176244020462,0.658904314041138
1354,0.840106904506683,0.512121558189392,0.658895671367645
1355,0.84046745300293,0.512489855289459,0.658905029296875
1356,0.840780377388,0.512851119041443,0.658872723579407
1357,0.841105878353119,0.51322728395462,0.658841490745544
1358,0.841357290744781,0.513580501079559,0.658758580684662
1359,0.841614544391632,0.513923704624176,0.658665537834167
1360,0.841736972332001,0.514254331588745,0.658497929573059
1361,0.841814577579498,0.514574706554413,0.658295214176178
1362,0.841747045516968,0.51488184928894,0.658014595508575
1363,0.841566264629364,0.515179634094238,0.657694041728973
1364,0.841277599334717,0.515461027622223,0.657270967960358
1365,0.840884447097778,0.515733361244202,0.656792759895325
1366,0.840383470058441,0.515984952449799,0.656203806400299
1367,0.839773654937744,0.516236066818237,0.655519545078278
1368,0.839068174362183,0.516441166400909,0.654744744300842
1369,0.838260114192963,0.516615986824036,0.653878569602966
1370,0.837344288825989,0.516763687133789,0.652922511100769
1371,0.836369514465332,0.516886711120605,0.651882767677307
1372,0.835360527038574,0.516991138458252,0.650758326053619
1373,0.834274768829346,0.517081618309021,0.649556219577789
1374,0.833167612552643,0.517154514789581,0.648283421993256
1375,0.832032680511475,0.517198085784912,0.646941542625427
1376,0.83083039522171,0.517208635807037,0.645530045032501
1377,0.82962703704834,0.517191350460052,0.644091606140137
1378,0.828428745269775,0.517147779464722,0.64258486032486
1379,0.827135503292084,0.517075955867767,0.641073405742645
1380,0.825785338878632,0.516966879367828,0.639501810073853
1381,0.824405550956726,0.516850709915161,0.637983381748199
1382,0.822934865951538,0.516718745231628,0.636415421962738
1383,0.821504712104797,0.516558110713959,0.634969830513
1384,0.820047318935394,0.516380786895752,0.633556663990021
1385,0.8186314702034,0.516175806522369,0.632248282432556
1386,0.817207813262939,0.515949368476868,0.631027102470398
1387,0.815846920013428,0.515685379505157,0.629870355129242
1388,0.814523696899414,0.515408456325531,0.628829002380371
1389,0.813228249549866,0.515073001384735,0.627772510051727
1390,0.812000632286072,0.514695882797241,0.626824140548706
1391,0.810743153095245,0.514273226261139,0.625768423080444
1392,0.809539020061493,0.513806223869324,0.624764919281006
1393,0.808243572711945,0.513290345668793,0.623569130897522
1394,0.806957006454468,0.512731492519379,0.62235689163208
1395,0.805538654327393,0.512121498584747,0.620877802371979
1396,0.804065763950348,0.511454284191132,0.619267106056213
1397,0.802459955215454,0.510756313800812,0.617388427257538
1398,0.800755202770233,0.509997367858887,0.61528092622757
1399,0.798928081989288,0.509232461452484,0.612951576709747
1400,0.796999573707581,0.508443772792816,0.610402822494507
